client_id,age_bracket,job,marital,education,has_housing_loan,has_personal_loan,prev_call_duration,days_since_last_call,num_contacts_prev,poutcome,contact_date,cpi,subs_deposit
15548,41-60,white-collar,divorced,bachelors,yes,no,205,999,0,nonexistent,05/06/18,94.465,0
1376,25-40,blue-collar,single,secondary,yes,no,265,3,1,success,07/05/18,92.893,1
31255,60+,other,married,masters,yes,no,204,999,1,failure,02/08/18,92.201,1
3871,41-60,blue-collar,married,secondary,no,no,163,999,0,nonexistent,01/05/18,93.994,0
7476,25-40,technician,married,masters,no,no,550,999,0,nonexistent,02/05/18,92.893,1
17249,41-60,entrepreneur,married,masters,unknown,unknown,19,999,0,nonexistent,07/06/18,94.465,0
8082,41-60,blue-collar,married,secondary,yes,no,186,999,0,nonexistent,02/05/18,92.893,0
6271,25-40,blue-collar,married,secondary,no,no,181,999,0,nonexistent,02/05/18,93.994,0
23763,25-40,white-collar,single,bachelors,yes,no,64,999,0,nonexistent,06/07/18,93.918,0
17862,25-40,white-collar,married,bachelors,no,no,81,999,1,failure,07/06/18,92.963,1
15319,25-40,white-collar,divorced,secondary,no,no,136300,999,0,nonexistent,05/06/18,94.465,1
13125,25-40,white-collar,single,bachelors,no,no,56,999,1,failure,04/05/18,92.893,0
30763,41-60,white-collar,married,unknown,yes,no,140,999,0,nonexistent,02/08/18,93.444,0
33615,25-40,blue-collar,divorced,senior_secondary,no,yes,159,999,1,failure,05/11/18,93.2,0
23367,25-40,self-employed,divorced,secondary,yes,yes,119,999,0,nonexistent,05/07/18,93.918,0
7326,41-60,white-collar,married,bachelors,yes,no,59,999,1,failure,02/05/18,92.893,0
38819,25-40,pink-collar,married,senior_secondary,yes,no,124,999,1,failure,05/04/18,93.075,0
38738,25-40,white-collar,married,senior_secondary,yes,no,401,999,0,nonexistent,05/04/18,93.075,0
5662,25-40,blue-collar,married,secondary,yes,no,650,999,0,nonexistent,02/05/18,93.994,0
9316,25-40,white-collar,married,senior_secondary,yes,no,37,999,0,nonexistent,03/05/18,93.994,0
13750,60+,blue-collar,married,secondary,yes,yes,403,3,2,success,04/05/18,93.876,1
32249,41-60,pink-collar,single,bachelors,yes,no,142,4,2,success,03/08/18,92.201,1
4918,25-40,pink-collar,single,bachelors,yes,no,139,999,0,nonexistent,01/05/18,92.893,0
21196,25-40,blue-collar,married,secondary,no,no,285,999,0,nonexistent,04/07/18,93.918,0
3548,25-40,white-collar,married,senior_secondary,yes,no,67,999,0,nonexistent,01/05/18,93.994,0
26775,25-40,technician,married,masters,yes,yes,882,999,0,nonexistent,06/08/18,93.444,1
14713,25-40,white-collar,married,bachelors,unknown,unknown,375,999,0,nonexistent,04/06/18,94.465,0
7448,25-40,white-collar,married,bachelors,no,no,305,999,0,nonexistent,02/05/18,92.893,0
37643,41-60,white-collar,married,bachelors,no,no,269,999,0,nonexistent,06/03/18,92.843,1
38233,41-60,blue-collar,married,secondary,yes,no,315,999,0,nonexistent,04/04/18,93.075,1
38952,60+,other,single,secondary,yes,no,416,999,0,nonexistent,05/04/18,93.075,1
24442,41-60,white-collar,married,senior_secondary,no,no,324,999,0,nonexistent,06/07/18,93.918,0
21034,25-40,blue-collar,divorced,secondary,no,no,155,999,0,nonexistent,04/07/18,93.918,0
27287,41-60,white-collar,married,bachelors,yes,no,308,999,0,nonexistent,06/08/18,93.444,0
24250,41-60,white-collar,married,secondary,yes,no,142,999,0,nonexistent,06/07/18,93.918,0
33520,41-60,white-collar,married,bachelors,yes,no,114,999,0,nonexistent,05/11/18,93.2,0
27824,25-40,technician,single,bachelors,yes,yes,433,999,0,nonexistent,07/08/18,93.444,0
26242,41-60,other,divorced,secondary,yes,no,187,999,0,nonexistent,02/07/18,94.215,1
3783,25-40,blue-collar,married,senior_secondary,yes,yes,6,999,0,nonexistent,01/05/18,93.994,0
23999,25-40,other,married,bachelors,no,no,176,999,0,nonexistent,06/07/18,93.918,0
32393,60+,other,married,masters,yes,yes,517,999,1,failure,03/08/18,92.201,1
32620,41-60,entrepreneur,married,masters,no,no,116,999,0,nonexistent,01/10/18,92.431,0
32362,41-60,white-collar,married,bachelors,yes,no,91,3,1,success,03/08/18,92.201,1
6633,25-40,blue-collar,single,senior_secondary,yes,yes,131,999,0,nonexistent,02/05/18,93.994,0
30039,25-40,technician,married,bachelors,yes,no,67,999,0,nonexistent,02/08/18,93.444,0
11915,41-60,technician,married,bachelors,yes,no,240,999,0,nonexistent,04/05/18,93.994,0
28929,41-60,other,married,secondary,yes,no,45,999,0,nonexistent,01/08/18,93.444,0
12703,25-40,self-employed,married,bachelors,no,no,704,999,1,failure,04/05/18,92.893,1
19313,25-40,pink-collar,married,senior_secondary,unknown,unknown,135,999,0,nonexistent,03/07/18,93.918,0
31968,25-40,self-employed,married,masters,no,no,132,999,0,nonexistent,03/08/18,93.444,0
18603,25-40,white-collar,married,bachelors,yes,no,22,999,0,nonexistent,01/06/18,94.465,0
22299,25-40,white-collar,married,bachelors,yes,no,182,999,0,nonexistent,05/07/18,93.918,0
9394,25-40,pink-collar,divorced,secondary,no,no,177,999,0,nonexistent,03/05/18,93.994,0
35619,25-40,white-collar,married,bachelors,yes,no,130,999,0,nonexistent,01/11/18,93.2,0
25511,41-60,blue-collar,married,secondary,no,no,76,999,0,nonexistent,02/07/18,93.918,0
8461,25-40,blue-collar,married,masters,no,no,1119,999,0,nonexistent,03/05/18,93.994,1
4746,25-40,white-collar,married,masters,unknown,unknown,305,999,0,nonexistent,01/05/18,92.893,0
7957,41-60,technician,single,senior_secondary,no,no,394,999,0,nonexistent,02/05/18,92.893,1
22027,41-60,blue-collar,single,secondary,no,no,413,6,2,success,04/07/18,94.215,1
40314,25-40,white-collar,divorced,bachelors,no,no,360,999,0,nonexistent,02/04/18,93.075,1
40477,18-24,pink-collar,single,senior_secondary,yes,no,850,999,0,nonexistent,03/04/18,93.075,1
38991,41-60,pink-collar,married,senior_secondary,yes,no,501,999,0,nonexistent,05/04/18,93.075,1
21315,25-40,blue-collar,married,secondary,yes,no,106,999,0,nonexistent,04/07/18,93.918,0
15965,25-40,white-collar,married,bachelors,no,no,867,3,2,success,05/06/18,94.055,1
24218,41-60,blue-collar,married,secondary,yes,no,67,999,0,nonexistent,06/07/18,93.918,0
32406,25-40,white-collar,single,bachelors,no,no,562,3,3,success,03/08/18,94.027,1
38764,25-40,self-employed,single,bachelors,yes,no,383,999,0,nonexistent,05/04/18,93.075,1
29973,60+,other,married,secondary,yes,no,323,999,0,nonexistent,01/08/18,92.201,1
24028,25-40,blue-collar,single,senior_secondary,no,no,470,999,0,nonexistent,06/07/18,93.918,0
32570,41-60,white-collar,married,senior_secondary,yes,no,738,6,1,success,05/10/18,946.01,1
5018,41-60,blue-collar,married,secondary,yes,no,1182,999,1,failure,01/05/18,92.893,1
21849,41-60,white-collar,married,bachelors,yes,no,103,999,0,nonexistent,04/07/18,93.918,0
41000,25-40,blue-collar,married,secondary,yes,no,293,3,1,success,07/09/18,92.379,1
22756,25-40,self-employed,married,bachelors,no,no,1175,999,0,nonexistent,05/07/18,93.918,1
13718,25-40,pink-collar,single,bachelors,no,no,288,999,0,nonexistent,04/05/18,92.893,1
12918,25-40,pink-collar,single,masters,yes,no,241,999,0,nonexistent,04/05/18,92.893,0
39519,25-40,blue-collar,married,secondary,yes,no,156,999,0,nonexistent,06/04/18,93.075,0
4023,25-40,white-collar,married,senior_secondary,no,no,316,999,0,nonexistent,01/05/18,93.994,0
10650,25-40,white-collar,single,senior_secondary,yes,no,888,999,0,nonexistent,03/05/18,92.893,1
26714,25-40,technician,married,bachelors,no,no,418,999,0,nonexistent,06/08/18,93.444,1
9639,25-40,technician,married,secondary,no,yes,171,999,0,nonexistent,03/05/18,93.994,0
17829,25-40,other,married,senior_secondary,no,no,125,999,0,nonexistent,07/06/18,92.963,0
22455,41-60,technician,married,secondary,no,no,171,999,0,nonexistent,05/07/18,93.918,0
14364,41-60,white-collar,married,bachelors,no,no,316,999,0,nonexistent,04/06/18,94.465,0
2618,25-40,white-collar,married,bachelors,yes,yes,312,999,0,nonexistent,07/05/18,93.876,0
33941,41-60,white-collar,married,masters,yes,yes,514,999,0,nonexistent,06/11/18,93.2,1
5571,41-60,blue-collar,married,secondary,yes,no,786,999,0,nonexistent,02/05/18,93.994,1
18970,25-40,white-collar,single,bachelors,no,no,462,999,0,nonexistent,01/06/18,92.963,1
39340,25-40,blue-collar,married,secondary,no,no,342,999,0,nonexistent,06/04/18,93.075,0
37601,25-40,white-collar,single,bachelors,yes,no,106,999,0,nonexistent,06/03/18,92.843,1
5421,25-40,white-collar,married,senior_secondary,yes,no,552,3,2,success,01/05/18,93.876,1
35094,41-60,self-employed,married,bachelors,no,no,134,999,0,nonexistent,07/11/18,93.2,0
16663,41-60,technician,single,masters,yes,no,1255,999,0,nonexistent,06/06/18,94.465,1
13839,25-40,white-collar,single,secondary,yes,no,143,999,0,nonexistent,04/06/18,94.465,0
32927,25-40,technician,married,masters,yes,no,442,8,1,success,03/10/18,92.431,1
40921,25-40,technician,single,bachelors,yes,no,404,6,1,success,06/09/18,94.199,1
10352,25-40,blue-collar,married,secondary,no,no,283,999,0,nonexistent,03/05/18,92.893,0
18973,18-24,white-collar,single,bachelors,no,no,255,999,0,nonexistent,01/06/18,92.963,1
13763,25-40,technician,married,masters,no,no,538,999,2,failure,04/05/18,93.876,1
25549,41-60,white-collar,married,bachelors,no,yes,396,999,0,nonexistent,02/07/18,93.918,0
39684,41-60,white-collar,divorced,bachelors,yes,no,232,999,0,nonexistent,02/04/18,93.075,0
24401,25-40,white-collar,married,bachelors,no,yes,979,999,0,nonexistent,06/07/18,93.918,1
23639,41-60,pink-collar,married,secondary,yes,no,503,5,2,success,05/07/18,92.469,1
2516,41-60,pink-collar,single,masters,no,yes,390,999,0,nonexistent,07/05/18,92.893,1
14719,25-40,white-collar,single,bachelors,no,no,498,999,0,nonexistent,04/06/18,94.465,1
28437,41-60,white-collar,married,bachelors,no,no,119,999,0,nonexistent,07/08/18,93.444,0
20591,60+,other,divorced,secondary,yes,yes,666,3,2,success,03/07/18,94.215,1
22466,18-24,pink-collar,single,senior_secondary,no,no,1097,999,0,nonexistent,05/07/18,93.918,1
13684,25-40,white-collar,single,bachelors,yes,no,81,999,0,nonexistent,04/05/18,92.893,0
9713,25-40,pink-collar,single,senior_secondary,yes,no,633,999,0,nonexistent,03/05/18,92.893,0
37297,18-24,technician,single,masters,yes,no,1141,999,0,nonexistent,03/12/18,92.713,1
17253,25-40,white-collar,married,bachelors,yes,no,65,999,0,nonexistent,07/06/18,94.465,0
28783,41-60,white-collar,married,bachelors,yes,no,314,999,0,nonexistent,01/08/18,93.444,0
14262,41-60,white-collar,divorced,bachelors,yes,no,80,999,0,nonexistent,04/06/18,94.465,0
6088,41-60,blue-collar,married,secondary,yes,no,144,999,0,nonexistent,02/05/18,93.994,0
39454,18-24,white-collar,single,bachelors,no,no,149,999,0,nonexistent,06/04/18,93.075,1
32882,41-60,white-collar,married,bachelors,yes,no,294,999,1,failure,03/10/18,92.431,1
38703,41-60,white-collar,married,masters,yes,no,571,999,0,nonexistent,05/04/18,93.075,1
38898,41-60,white-collar,divorced,bachelors,no,no,260,999,0,nonexistent,05/04/18,93.075,1
32460,41-60,white-collar,single,bachelors,no,no,1106,999,0,nonexistent,05/10/18,92.431,1
7780,41-60,pink-collar,married,senior_secondary,no,no,88,999,0,nonexistent,02/05/18,92.893,0
13939,41-60,white-collar,married,unknown,yes,no,1068,999,0,nonexistent,04/06/18,94.465,1
30347,25-40,technician,married,masters,yes,no,707,999,0,nonexistent,02/08/18,93.444,1
19249,41-60,pink-collar,married,secondary,unknown,unknown,202,999,0,nonexistent,03/07/18,93.918,0
37621,25-40,white-collar,single,bachelors,no,no,406,999,1,failure,06/03/18,92.843,1
11247,41-60,other,single,secondary,unknown,unknown,226,999,0,nonexistent,04/05/18,93.994,0
4999,25-40,pink-collar,married,senior_secondary,no,yes,416,999,0,nonexistent,01/05/18,92.893,0
38095,25-40,blue-collar,married,secondary,no,no,180,999,1,failure,04/04/18,93.075,0
30258,41-60,technician,married,bachelors,yes,no,409,999,0,nonexistent,02/08/18,93.444,0
1621,25-40,blue-collar,married,secondary,no,no,249,999,0,nonexistent,07/05/18,92.893,0
8325,25-40,white-collar,married,bachelors,yes,no,187,2,1,success,02/05/18,92.893,1
7639,25-40,blue-collar,married,secondary,no,yes,496,999,1,failure,02/05/18,92.893,1
8967,25-40,blue-collar,single,secondary,no,no,104,999,0,nonexistent,03/05/18,93.994,0
20231,41-60,blue-collar,divorced,secondary,yes,no,648,999,0,nonexistent,03/07/18,93.918,1
18214,25-40,pink-collar,married,senior_secondary,unknown,unknown,82,999,0,nonexistent,01/06/18,94.465,0
731,25-40,pink-collar,married,bachelors,no,no,237,999,0,nonexistent,07/05/18,93.994,0
39522,25-40,pink-collar,married,secondary,unknown,unknown,292600,999,0,nonexistent,06/04/18,93.075,1
25803,25-40,pink-collar,single,secondary,yes,no,898,999,0,nonexistent,02/07/18,93.918,0
32208,25-40,white-collar,married,bachelors,no,no,120,999,0,nonexistent,03/08/18,93.444,0
16174,25-40,other,single,bachelors,no,no,404,999,0,nonexistent,06/06/18,94.465,0
40693,41-60,white-collar,divorced,bachelors,no,no,277,999,1,failure,04/09/18,92.379,1
30996,25-40,other,married,bachelors,yes,no,22,999,0,nonexistent,02/08/18,93.444,0
37505,25-40,white-collar,single,bachelors,yes,no,285,999,0,nonexistent,05/03/18,92.843,1
39041,25-40,pink-collar,single,unknown,yes,no,226,999,0,nonexistent,05/04/18,93.749,1
17940,25-40,white-collar,married,bachelors,yes,no,463,999,0,nonexistent,01/06/18,94.465,0
23508,25-40,technician,divorced,unknown,no,no,40,999,0,nonexistent,05/07/18,93.918,0
14639,41-60,blue-collar,divorced,secondary,yes,no,46,999,0,nonexistent,04/06/18,94.465,0
19346,25-40,entrepreneur,married,senior_secondary,no,no,831,999,0,nonexistent,03/07/18,93.918,1
26623,41-60,entrepreneur,married,bachelors,yes,no,105,999,0,nonexistent,06/08/18,93.444,0
29744,25-40,white-collar,single,bachelors,yes,no,120,999,0,nonexistent,01/08/18,93.444,0
11396,41-60,blue-collar,married,secondary,no,no,134,999,0,nonexistent,04/05/18,93.994,0
34858,25-40,technician,married,masters,yes,yes,155400,999,0,nonexistent,07/11/18,93.2,1
20852,25-40,blue-collar,married,secondary,no,yes,98,999,0,nonexistent,04/07/18,93.918,0
39034,41-60,other,married,senior_secondary,yes,no,407,999,0,nonexistent,05/04/18,93.749,1
8376,41-60,blue-collar,married,secondary,no,no,31,999,0,nonexistent,03/05/18,93.994,0
5365,25-40,white-collar,single,bachelors,yes,no,88,999,0,nonexistent,01/05/18,92.893,0
2939,41-60,white-collar,married,bachelors,no,yes,92,999,0,nonexistent,01/05/18,93.994,0
22551,25-40,white-collar,married,bachelors,no,no,45,999,0,nonexistent,05/07/18,93.918,0
26235,41-60,technician,married,masters,yes,no,207,13,1,success,02/07/18,94.215,1
24703,41-60,white-collar,married,unknown,no,no,745,999,1,failure,06/07/18,94.215,1
38150,41-60,white-collar,married,secondary,yes,yes,154,999,0,nonexistent,04/04/18,93.075,0
789,18-24,technician,single,masters,no,no,149,999,0,nonexistent,07/05/18,93.994,0
10193,25-40,white-collar,married,bachelors,no,no,245,999,1,failure,03/05/18,92.893,0
32355,41-60,technician,divorced,bachelors,no,no,90,999,1,failure,03/08/18,92.201,0
34768,25-40,white-collar,single,bachelors,yes,no,103,999,0,nonexistent,07/11/18,93.2,0
3895,25-40,white-collar,married,senior_secondary,yes,no,111,999,0,nonexistent,01/05/18,93.994,0
4885,25-40,pink-collar,married,senior_secondary,no,no,124,999,1,failure,01/05/18,92.893,0
32440,41-60,white-collar,married,senior_secondary,yes,yes,103,999,0,nonexistent,05/10/18,93.798,1
2638,25-40,other,single,senior_secondary,no,no,392,999,0,nonexistent,07/05/18,93.876,1
13710,25-40,white-collar,married,senior_secondary,no,no,253,999,1,failure,04/05/18,92.893,0
4692,25-40,blue-collar,married,secondary,yes,no,240,999,0,nonexistent,01/05/18,92.893,0
4543,41-60,blue-collar,married,secondary,yes,no,335,999,1,failure,01/05/18,92.893,0
32487,25-40,white-collar,married,bachelors,no,no,130,6,1,success,05/10/18,92.431,1
4897,25-40,entrepreneur,married,unknown,no,no,1272,999,0,nonexistent,01/05/18,92.893,1
9084,25-40,white-collar,single,bachelors,no,no,22,999,0,nonexistent,03/05/18,93.994,0
36363,25-40,blue-collar,married,secondary,yes,no,332,999,0,nonexistent,01/11/18,93.2,0
26784,41-60,pink-collar,married,secondary,yes,yes,157,999,0,nonexistent,06/08/18,93.444,0
18817,41-60,blue-collar,divorced,secondary,yes,no,27,999,0,nonexistent,01/06/18,94.465,0
28611,25-40,white-collar,single,bachelors,no,no,156,999,2,failure,07/08/18,92.201,0
40228,25-40,blue-collar,married,masters,yes,no,280,999,0,nonexistent,02/04/18,93.075,0
13771,25-40,white-collar,married,bachelors,no,no,100,999,0,nonexistent,04/06/18,94.465,0
4614,25-40,blue-collar,married,secondary,no,no,246,999,1,failure,01/05/18,92.893,0
330,25-40,pink-collar,single,senior_secondary,yes,no,425,999,0,nonexistent,07/05/18,93.994,0
10313,25-40,blue-collar,married,secondary,yes,yes,558,999,0,nonexistent,03/05/18,92.893,1
25309,25-40,white-collar,single,senior_secondary,yes,no,115,999,0,nonexistent,02/07/18,93.918,0
26029,41-60,blue-collar,married,senior_secondary,no,no,33,999,0,nonexistent,02/07/18,93.918,0
40749,60+,other,married,unknown,yes,no,234,999,1,failure,05/09/18,92.379,1
29074,41-60,white-collar,single,bachelors,no,no,214,999,0,nonexistent,01/08/18,93.444,0
30509,41-60,technician,divorced,masters,yes,no,145,999,0,nonexistent,02/08/18,93.444,0
22359,41-60,blue-collar,married,senior_secondary,no,no,771,999,0,nonexistent,05/07/18,93.918,1
21758,25-40,blue-collar,married,secondary,no,no,988,999,0,nonexistent,04/07/18,93.918,1
9897,25-40,white-collar,single,bachelors,no,no,199,999,0,nonexistent,03/05/18,92.893,0
35476,25-40,other,single,masters,no,no,206,999,0,nonexistent,07/11/18,93.2,0
21982,41-60,technician,married,bachelors,no,no,361,999,1,failure,04/07/18,92.469,1
41131,25-40,white-collar,married,bachelors,no,no,294,6,1,success,03/09/18,92.379,1
26213,25-40,technician,single,bachelors,yes,yes,305,3,1,success,02/07/18,94.215,0
21150,18-24,white-collar,single,senior_secondary,yes,no,680,999,0,nonexistent,04/07/18,93.918,0
7713,25-40,white-collar,married,senior_secondary,yes,no,1073,999,0,nonexistent,02/05/18,92.893,1
25392,25-40,white-collar,married,senior_secondary,yes,no,164,999,0,nonexistent,02/07/18,93.918,0
40721,25-40,white-collar,married,masters,yes,yes,409,999,1,failure,04/09/18,94.199,1
28639,60+,other,married,illiterate,yes,yes,125,6,1,success,07/08/18,92.201,1
37856,25-40,white-collar,single,bachelors,yes,no,257,999,2,failure,01/03/18,93.369,1
15364,25-40,blue-collar,married,secondary,no,no,159,999,0,nonexistent,05/06/18,94.465,0
8106,25-40,white-collar,married,bachelors,yes,no,954,10,1,success,02/05/18,92.893,1
30283,25-40,white-collar,single,bachelors,no,no,161,999,0,nonexistent,02/08/18,93.444,0
24347,25-40,blue-collar,married,secondary,yes,yes,99,999,0,nonexistent,06/07/18,93.918,0
15954,41-60,pink-collar,married,secondary,yes,no,700,999,1,failure,05/06/18,94.055,1
27360,25-40,white-collar,single,bachelors,no,no,286,999,0,nonexistent,06/08/18,92.201,1
33982,41-60,technician,married,masters,yes,no,197800,999,0,nonexistent,06/11/18,93.2,1
5436,25-40,other,single,senior_secondary,no,no,104,7,1,success,01/05/18,93.876,0
27304,25-40,white-collar,married,bachelors,no,no,328,999,0,nonexistent,06/08/18,92.201,1
12597,25-40,white-collar,married,bachelors,no,no,104,999,1,failure,04/05/18,92.893,0
40924,25-40,white-collar,married,senior_secondary,yes,no,202,999,0,nonexistent,06/09/18,94.199,1
40408,25-40,other,single,bachelors,yes,no,93,11,2,failure,03/04/18,93.075,0
40221,25-40,technician,married,secondary,no,no,316,999,1,failure,02/04/18,93.075,0
1050,25-40,pink-collar,married,senior_secondary,no,no,63,999,0,nonexistent,07/05/18,93.994,0
